OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/geography/administration/ua/E06000003,452,"Former Eston Park School (part), Teesville",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/452_19.pdf,54.56610691,-1.159298327,1.15,owned by a public authority,not permissioned,,,,,40,40,,"The site comprises an area of cleared former school buildings abutting the former school playing field area (3ha) which is also in public (Council) ownership and allocated for approximately 100 dwellings in Policy H3.9 of the Local Plan. The brownfield site became available following plan adoption, but It is anticipated that both sites would logically come forward as a single development scheme. ",11/12/2018,03/12/2019,
http://opendatacommunities.org/id/geography/administration/ua/E06000003,413,"Wykeham Close, Redcar",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/413_19.pdf,54.59601855,-1.07463951,0.55,not owned by a public authority,permissioned,,,,,25,25,,Site under development.,11/12/2018,03/12/2019,03/12/2019
http://opendatacommunities.org/id/geography/administration/ua/E06000003,476,"Layland House, North Skelton",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/476_19.pdf,54.55809101,-0.964549358,0.18,not owned by a public authority,permissioned,outline planning permission,20/11/2017,https://planning.redcar-cleveland.gov.uk/Planning/Display?applicationNumber=R%2F2017%2F0665%2FOO,yes,6,6,,The layout attached to the outline permission shows 6 no. semi-detached dwellings.,11/12/2018,03/12/2019,
http://opendatacommunities.org/id/geography/administration/ua/E06000003,519,"1 Pearl Street, Saltburn",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/519_19.pdf,54.5845305,-0.972868379,0.02,not owned by a public authority,permissioned,full planning permission,18/02/2018,https://planning.redcar-cleveland.gov.uk/Planning/Display?applicationNumber=R%2F2018%2F0014%2FCAM,yes,10,10,,Permission is for conversion from HMO to 10 flats.,11/12/2018,03/12/2019,
http://opendatacommunities.org/id/geography/administration/ua/E06000003,460,"Parklands Public House, Normanby",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/460_19.pdf,54.55662454,-1.164363936,0.46,not owned by a public authority,not permissioned,,,,,12,12,,Yield assumes 12 no semi-detached dwellings and access road.,11/12/2018,03/12/2019,
http://opendatacommunities.org/id/geography/administration/ua/E06000003,18,"Spencerbeck Farrm (part), Ormesby",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/018_19.pdf,54.55327964,-1.1680348,0.96,not owned by a public authority,not permissioned,,19/02/2016,https://planning.redcar-cleveland.gov.uk/Planning/Display?applicationNumber=R%2F2016%2F0410%2FOOM,,20,20,,"Local Plan Housing Allocation
https://www.redcar-cleveland.gov.uk/resident/planning-and-building/strategic%20planning/Documents/Local%20Plan%20Adopted%20May%202018.pdf
Site comprises former farm cottages, workshop shed and hardstandings. There is an associated and a grazing area to the rear which is the subject of a separate outline permission but both sites are being marketed as a single development opportunity and form part of the same Local Plan housing allocation under Policy H3.6. ",11/12/2018,03/12/2019,
http://opendatacommunities.org/id/geography/administration/ua/E06000003,345,"Former Olympia Gym, Redcar",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/345_19.pdf,54.62038973,-1.072135523,0.09,not owned by a public authority,permissioned,full planning permission,18/10/2018,https://planning.redcar-cleveland.gov.uk/Planning/Display?applicationNumber=R%2F2018%2F0444%2FFFM,yes,10,10,,Site under development.,11/12/2018,03/12/2019,03/12/2019
http://opendatacommunities.org/id/geography/administration/ua/E06000003,529,"Former Royal Standard Public House, Redcar",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/529_19.pdf,54.61809597,-1.068347147,0.02,not owned by a public authority,permissioned,full planning permission,,https://planning.redcar-cleveland.gov.uk/Planning/Display?applicationNumber=R%2F2018%2F0614%2FFF,yes,3,3,,Site was added in error - net gain would be  <5 units.,11/12/2018,03/12/2019,03/12/2019
http://opendatacommunities.org/id/geography/administration/ua/E06000003,530,"Former Cleveland Bay Public House, Eston ",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/530_19.pdf,54.55768375,-1.141070456,0.01,not owned by a public authority,permissioned,full planning permission,18/09/2018,https://planning.redcar-cleveland.gov.uk/Planning/Display?applicationNumber=R%2F2018%2F0402%2FFF,yes,6,6,,Permission is for conversion of pub and HMO into flats.,11/12/2018,03/12/2019,
http://opendatacommunities.org/id/geography/administration/ua/E06000003,531,"Former RAFA Club, Redcar",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/531_19.pdf,54.61998625,-1.074607089,0.02,not owned by a public authority,permissioned,full planning permission,13/09/2018,https://planning.redcar-cleveland.gov.uk/Planning/Display?applicationNumber=R%2F2018%2F0386%2FFF,yes,6,6,,Permission is for conversion of social club into flats.,11/12/2018,03/12/2019,
http://opendatacommunities.org/id/geography/administration/ua/E06000003,528,"Land South of The Dunes, Redcar",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/528_19.pdf,54.59882705,-0.958184686,0.19,owned by a public authority,permissioned,full planning permission,,,,9,9,,Site under development.,11/12/2018,03/12/2019,03/12/2019
http://opendatacommunities.org/id/geography/administration/ua/E06000003,532,"Former Bulls Head Hotel, North Skelton",https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/532_19.pdf,54.55784767,-0.958184686,0.14,not owned by a public authority,not permissioned,,,,,8,8,,Housing estimate assumes 90% net developable area and a gross density of 60 dwellings per hectare to reflect site and resiodential location characteristics.,11/12/2018,03/12/2019,
http://opendatacommunities.org/id/geography/administration/ua/E06000003,539,Church Lane North Estate,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/539_19.pdf,54.570464,-1.149173,8.79,not owned by a public authority,not permissioned,,,,,32,32,,Yield refers to net gain from proposed estate renewal.,03/12/2019,03/12/2019,
http://opendatacommunities.org/id/geography/administration/ua/E06000003,488,Saltburn Riding Stables,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/488_19.pdf,54.581305,-0.997377,1.36,not owned by a public authority,permissioned,outline planning permission,20/08/2019,https://planning.redcar-cleveland.gov.uk/Planning/Display?applicationNumber=R%2F2019%2F0081%2FOOM,,15,15,,Outline permission is for redevelopment of stable buildings footprint.,03/12/2019,03/12/2019,
http://opendatacommunities.org/id/geography/administration/ua/E06000003,540,Woodhouse Road,https://wca.redclev.net/resident/planning-and-building/local-plan/Local%20Plan%20Documents/Brownfield%20Land%20Register%202019/540_19.pdf,54.535199,-1.064468,0.21,not owned by a public authority,permissioned,full planning permission,25/11/2019,https://planning.redcar-cleveland.gov.uk/Planning/Display?applicationNumber=R%2F2019%2F0517%2FFF,yes,7,7,,Permission for proposed conversion of housing office and new build development.,03/12/2019,03/12/2019,
