OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/nottingham,360,Land between Bancroft and 4 Barrack Lane,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455956.0965999998&xmax=456006.54810000025&ymin=339939.5025999993&ymax=339968.9043000005",52.954010355240364,-1.1678460697943895,0.08,Not owned by a public authority,Permissioned,Full Planning Permission,09/09/2014,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N724A7LYCB000,Completed,0,0,No,DevelopmentDescription: Redevelopment to provide 16 residential apartments following demolition.; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,31/03/2019
http://opendatacommunities.org/id/unitary-authority/nottingham,381,Green Lane - Fairham House,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455012.5482000001&xmax=455231.94930000044&ymin=334261.84779999964&ymax=334480.1451999992",52.90299299833217,-1.1806610545194294,2.16,Not owned by a public authority,Permissioned,Full Planning Permission,07/12/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PEMO7RLYJJF00,Yes,24,24,No,"DevelopmentDescription: 24 apartments with associated car park and other works (outline); a foodstore, 4 non-food retail units and a cafe/restaurant with associated car park, alteration to the site access and other works (full), following demolition of Fairham House.; SiteInformation: N/A; NonHousingDevelopment: mixed use; ProposedForPIP: No; Notes: N/A",14/12/2017,12/08/2019,
http://opendatacommunities.org/id/unitary-authority/nottingham,382,"Derby Road - Former Hillside Club, Leengate","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=454908.75129999965&xmax=455071.69820000045&ymin=338971.8995999992&ymax=339168.9032000005",52.94707316757766,-1.1841193129717815,1.06,Not owned by a public authority,LP Site Not Permissioned,,,,,30,40,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,384,Wilkinson Street - Former PZ Cussons,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455099.5700000003&xmax=455442.2000000002&ymin=341643.5999999996&ymax=341958.69999999925",52.96962859702056,-1.177100169982344,6.6000000000000005,Not owned by a public authority,LP Site Not Permissioned,,,,,65,90,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,390,Salisbury Street,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455055.9500000002&xmax=455222.5&ymin=339876.2400000002&ymax=339970.55000000075",52.95346227434533,-1.181902188160122,0.52,Not owned by a public authority,Permissioned,Outline Planning Permission,22/02/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O5KK8FLYIYO00,Yes,21,21,No,DevelopmentDescription: Outline application for residential development of 21 dwellings.; SiteInformation: N/A; NonHousingDevelopment: mixed use; ProposedForPIP: No; Notes: N/A,14/12/2017,12/08/2019,
http://opendatacommunities.org/id/unitary-authority/nottingham,391,"6 Ilkeston Road, Junction of Ilkeston Road and Alfreton Road, Canning Circus","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=456290.6975999996&xmax=456347.0033&ymin=340174.1953999996&ymax=340208.59559999965",52.95613451749802,-1.162778376135067,0.09,Not owned by a public authority,Permissioned,Full Planning Permission,23/09/2016,,Completed,,,No,DevelopmentDescription: Multiple applications POSSIBLY. Construction of student accommodation comprising 103 bedspaces in 69 flats with associated social space.; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,12/08/2019,31/03/2019
http://opendatacommunities.org/id/unitary-authority/nottingham,399,Carlton Road- Former Co-op,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=458452.8406999996&xmax=458541.54980000015&ymin=340284.45460000075&ymax=340387.60419999994",52.95711772312468,-1.1302437354322097,0.6,Not owned by a public authority,LP Site Not Permissioned,,,,,0,0,No,DevelopmentDescription: Retail built out on whole of the site; SiteInformation: N/A; NonHousingDevelopment: Mixed use; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,401,"Various uses, Alfred Street North","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457119.9034000002&xmax=457193.5482000001&ymin=340905.1461999994&ymax=340969.3978000004",52.96304275361305,-1.1500213785316449,0.28,Not owned by a public authority,,,14/12/2017,,Completed,,,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,12/08/2019,31/03/2019
http://opendatacommunities.org/id/unitary-authority/nottingham,405,"Woodyard Lane - Siemens, Lambourne Drive","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=452860.12820000015&xmax=453211.75&ymin=340485.94999999925&ymax=340616.83919999935",52.95932511198751,-1.2097311552859866,3.74,Not owned by a public authority,Permissioned,Outline Planning Permission,27/09/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P2HFHNLYFNS00,Yes,110,110,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,407,"Site of the Wilford Public House, Gritley Mews","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=456939.6003999999&xmax=456990.59609999973&ymin=338741.29560000077&ymax=338810.9455999993",52.94307850335229,-1.1538694336465845,0.19,Not owned by a public authority,Not Permissioned,,,,,15,15,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,430,31 Curzon Street/185-191 Huntingdon Street,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457528.97389999963&xmax=457638.2703999998&ymin=340288.5427000001&ymax=340415.1963999998",52.9574366186994,-1.1434711632292216,0.76,Not owned by a public authority,Permissioned,Full Planning Permission,17/11/2014,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N9Z7K0LYCB000,Completed,0,0,No,DevelopmentDescription: Multiple applications New student accommodation (198 units) with ancillary and communal facilities following demolition of existing buildings. Staples site also here. 53 at 12-14 Marks St completed 2018-19; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,12/08/2019,31/03/2019
http://opendatacommunities.org/id/unitary-authority/nottingham,431,"Marco Island, Huntingdon Street","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457693.50409999955&xmax=457784.9994999999&ymin=340109.5039000008&ymax=340188.9012000002",52.95598201836828,-1.1424519983280756,0.29,Not owned by a public authority,Pending Decision,Full Planning Permission,,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOWVYMLYHIN00,,25,25,No,DevelopmentDescription: Multiple applications; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,457,50 Lower Parliament Street,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457573.3487&xmax=457616.0499999998&ymin=340069.14550000057&ymax=340101.19629999995",52.955210854129874,-1.1443487187660883,0.08,Not owned by a public authority,Not Permissioned,,,,,,,No,DevelopmentDescription: 15 dwellings; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,459,"Castle Quarter, Maid Marian Way - College Site,","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457018.2290000003&xmax=457159.54569999967&ymin=339372.9946999997&ymax=339572.1944999993",52.94882340846583,-1.1508068546930275,1.44,Owned by a public authority,LP Site Not Permissioned,,,,,50,100,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: Mixed use; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,500,Bestwood Road - Former Bestwood Day Centre,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=454784.66000000015&xmax=454921.0999999996&ymin=346766.75&ymax=347089.80000000075",53.01544364449297,-1.1841239202695197,1.67,Not owned by a public authority,Permissioned,Full Planning Permission,28/09/2017,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OKU8T9LYMUN00,Completed,,,No,"DevelopmentDescription: 48 dwellings and associated infrastructure. 2 built 2018-19, 29 BUILT 19-20; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A",14/12/2017,12/08/2019,31/03/2019
http://opendatacommunities.org/id/unitary-authority/nottingham,503,Derby Road - Sandfield Centre,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455513.55119999964&xmax=455642.80069999956&ymin=339678.49719999917&ymax=339930.1952999998",52.95299559370095,-1.1739221346310516,1.85,Not owned by a public authority,Permissioned,Full Planning Permission,01/03/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OUB6VHLYH8500,Yes,43,43,No,"DevelopmentDescription: Erection of 95no. residential dwellings (C3) and associated infrastructure, site access and landscaping
(MH = 17X2BED, 41X3BED, 19X4BED. SR = 11X2BED, 8X3BED); SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A",14/12/2017,12/08/2019,
http://opendatacommunities.org/id/unitary-authority/nottingham,506,Beechdale Road - South of Former Co-op Dairy,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=453570.8663999997&xmax=453740.87129999977&ymin=341101.55000000075&ymax=341218.8964000009",52.96493341021724,-1.2022698998292594,0.9500000000000001,Not owned by a public authority,Not Permissioned,,04/12/2015,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVSE6BLYCB000,,36,36,No,"DevelopmentDescription: Application for reserved matters 15/02582/PRES4 approval conditions 3 (external materials), 4 (hard surfacing) and 11 (surface water drainage) of outline planning permission reference 11/00785/POUT.; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,507,Chalfont Drive - Former Government Buildings,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=453800.7468999997&xmax=454136.71669999976&ymin=340783.20109999925&ymax=341331.2642000001",52.96665387019415,-1.1993697519731639,13.790000000000001,Not owned by a public authority,Permissioned,Full Planning Permission,20/11/2015,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NOFKV7LYCB000,Yes,197,197,No,"DevelopmentDescription: Outline application 09/02049/POUT for the redevelopment of the site with up to 475 residential units, retention of bunker for part storage (B8) of archives and part-combined heat and power facility; provision of public open space and construction of acce; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A",14/12/2017,12/08/2019,
http://opendatacommunities.org/id/unitary-authority/nottingham,508,"1, 2 and Lacetex Ltd, Holland Street","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=455764.7039999999&xmax=455866.05229999963&ymin=340983.0538999997&ymax=341061.20150000043",52.96402520786077,-1.1699831379384815,0.44,Not owned by a public authority,Permissioned,Full Planning Permission,08/07/2019,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PK8VVELYH8J00,Yes,22,22,No,DevelopmentDescription: 22 dwellings and associated works following demolition of existing buildings.; SiteInformation: N/A; NonHousingDevelopment: (figures are 10 and 22 on uniform records for the applications); ProposedForPIP: No; Notes: N/A,14/12/2017,12/08/2019,
http://opendatacommunities.org/id/unitary-authority/nottingham,511,"Albany Works site, Carlton Road","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=458044.99930000026&xmax=458403.70139999967&ymin=340129.79810000025&ymax=340374.5366999991",52.95680234394159,-1.1325617467200133,4.3500000000000005,Not owned by a public authority,Permissioned,Full Planning Permission,23/05/2017,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O5TUPDLYK6900,Yes,8,8,No,DevelopmentDescription: On a small part of the site there is a proposal for a new retail unit (mixed use A1/A2/A3) with 8 flats above following demolition of existing building.; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,12/08/2019,
http://opendatacommunities.org/id/unitary-authority/nottingham,516,Waterside - Freeth Street,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=458378.5203&xmax=458730.55960000027&ymin=338772.68659999967&ymax=339108.1905000005",52.94351113217144,-1.1306136052413929,8.17,Not owned by a public authority,LP Site Not Permissioned,,,,,350,420,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,518,"Caliba Queens House, Queens Road","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457667.59810000006&xmax=457708.6007000003&ymin=339071.00129999965&ymax=339119.74719999917",52.945983982716854,-1.142654811857782,0.14,Not owned by a public authority,Permissioned,Full Planning Permission,06/02/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P06PCELY01B00,Completed,,,No,DevelopmentDescription: 15/00462/PFUL3 New student development comprising 222 (was 215 self-contained units with ancillary accommodation at ground floor and associated works. Within site 522; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,31/03/2019
http://opendatacommunities.org/id/unitary-authority/nottingham,521,"Traffic Street Site, Traffic Street","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457097.2460000003&xmax=457343.03949999996&ymin=338975.57850000076&ymax=339098.45329999924",52.94624408282421,-1.1505827322914264,1.43,Not owned by a public authority,Permissioned,Full Planning Permission,28/07/2016,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZRDHTLYCB000,Yes,62,62,No,DevelopmentDescription: 62 new apartments and associated works.; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,526,Canal Quarter - Station Street/Carrington Street,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457380.9000000004&xmax=457516.2999999998&ymin=339248.8499999996&ymax=339339.68649999984",52.94759102089275,-1.1470514396294262,0.76,Not owned by a public authority,Permissioned,Full Planning Permission,30/08/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P8JVEALYGSO00,Yes,319,319,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,528,"Byson Court, 109 Carrington Street, NG8 3BT","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457363.8501000004&xmax=457389.45100000035&ymin=339340.80399999954&ymax=339378.37329999916",52.94840578480847,-1.1475418093773215,0.07,Owned by a public authority,Permissioned,Full Planning Permission,07/08/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P9HJYQLYJCY00,Yes,16,16,No,DevelopmentDescription: Change of use of upper floors to 16 self contained apartments; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,12/08/2019,
http://opendatacommunities.org/id/unitary-authority/nottingham,531,"Car Sales, 79-85 Talbot Street (Also known as the Christian Centre)","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=456563.8976999996&xmax=456609.5011999998&ymin=340165.7977000009&ymax=340201.5976",52.95593392104049,-1.1588806825122664,0.13,Not owned by a public authority,Permissioned,Full Planning Permission,10/05/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OTFFENLYMKI00,Yes,134,134,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,536,Pemberton Street,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457775.6002000002&xmax=457814.7971999999&ymin=339517.7533&ymax=339586.1537999995",52.949948337511174,-1.141463903936267,0.13,Not owned by a public authority,Permissioned,Full Planning Permission,07/09/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OVG2OMLYK6O00,Yes,85,85,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,12/08/2019,
http://opendatacommunities.org/id/unitary-authority/nottingham,537,"Petrol Filling Station, London Road","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457801.7039999999&xmax=457855.7008999996&ymin=339552.8532999996&ymax=339611.59640000015",52.95037961022936,-1.1405667665659043,0.19,Not owned by a public authority,Permissioned,Full Planning Permission,26/03/2019,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8GASBLYM4400,Yes,85,85,No,DevelopmentDescription: N/A; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A,14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,541,"Creative Quarter - Sneinton Market, Southwell Road","http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457914&xmax=458074.25&ymin=339884.2100000009&ymax=340026.3499999996",52.954392065060645,-1.137398619405862,1.24,Owned by a public authority,Permissioned,Full Planning Permission,02/08/2018,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OZ7H7JLYN0O00,Yes,167,167,No,"DevelopmentDescription: Multiple applications. 17/02557/PFUL3 permission for 44 on Avenues D & E, and permission 18/02624/PFUL3 for 108 studios and 15 cluster flats at 149-169 Lower Parliament St; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A",14/12/2017,,
http://opendatacommunities.org/id/unitary-authority/nottingham,543,Between Cowan Street and Beck Street,"http://maps.nottinghamcity.gov.uk/insightmapping/?l=0.21,9.63&xmin=457699.0530000003&xmax=457728.6031999998&ymin=340201.9974000007&ymax=340250.5035999995",52.95624843097209,-1.1422456896196154,0.1,Not owned by a public authority,Permissioned,Outline Planning Permission,27/02/2019,http://publicaccess.nottinghamcity.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P5XI4GLYH4900,Yes,42,42,No,"DevelopmentDescription: Outline planning application for the erection of up to 42 flats or 91 student beds within a seven storey development of up to a total of c. 585.3 square metres, including details of access, layout and scale.; SiteInformation: N/A; NonHousingDevelopment: N/A; ProposedForPIP: No; Notes: N/A",14/12/2017,12/08/2019,
