OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/geography/administration/ua/E06000056,2728,"""Paces Garage and Fairfields, Newcastle Road, Arclid""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.154315,-2.318891,0.9,not owned by a public authority,permissioned,full planning permission,2017-09-07,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/6127C&query=194df066-d7b2-44a7-9bd2-8bf842a619d7,Y,,18,,"""Planning permission ref: 16/6127C - Variation of Condition 2 (approved plans) and deletion of condition 14 of approval 15/5495C - Variation of Condition 2 (approved plans) of approval 11/2394C - redevelopment of industrial / commercial premises and two detached garages and erection of 18 dwellings (13 market / 5 affordable); provision of public open space and formation of replacement access for the dwelling 'Fairfield'  """,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000119,2818,"""75 Manchester Road, Congleton""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.178311,-2.210856,0.39,not owned by a public authority,permissioned,full planning permission,2018-08-01,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/4799C&query=cdd87273-b7f1-4657-a004-a53bc6dfa3c4,Y,,14,,"""Planning permission ref: 17/4799C -Residential development of 14 no. dwellings following demolition of existing car sales building.""",2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000057,2838,"""Forge Mill, Forge Lane, Congleton""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.169222,-2.227476,1.24,mixed ownership,permissioned,reserved matters approval,2016-10-03,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3859C&query=b6b581d8-5acc-44a6-a3f9-dacfc0f24dea,Y,,45,,"""Site is under construction. Planning permission ref: 16/3859C: Approval of reserved matters on 16/0836C for the redevelopment of Forge Mill for residential development""",2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000058,2953,"""Lodge Farm Industrial Estate, Audlem Road, Hankelow""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.006487,-2.490204,0.35,not owned by a public authority,permissioned,reserved matters approval,2017-01-20,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3764N&query=f6051385-c07e-4443-97f2-a8004df6158e,Y,,19,,"""Site is under construction. Planning permission ref:16/3764N: Reserved matters application for the approval of appearance, layout and scale for the erection of 19 dwellings""",2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000059,2971,"""Grenson Motor Co Ltd, Middlewich Road, Minshull Vernon""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.125997,-2.479546,0.37,not owned by a public authority,permissioned,outline planning permission,2016-06-30,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/1249N&query=90ecef0d-1d10-49b3-8b63-1486ad0760e9,,,10,,"""Permission expired. Planning permission ref: 15/1249N: Construction of 10 dwellings complete with access, associated parking and landscaping""",2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000060,3062,"""Land off Saville Street, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.254192,-2.116483,0.5,not owned by a public authority,permissioned,full planning permission,2018-05-08,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=14/1945M&query=3c709110-f7c5-4b4a-9438-bc5c7b11b422,Y,,18,,"""Planning permission ref: 14/1945M Demolition of existing buildings on site and erection of residential development comprising of 18 two-storey dwellings""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000061,3075,"""Land To The North of Park Royal Drive, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.258745,-2.134073,0.14,not owned by a public authority,permissioned,outline planning permission,2018-12-05,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/2831M&query=e2fdaa85-a3b1-4feb-995e-820cdd0c8946,Y,,,,"""Planning permission ref: 18/2831M - Erection of 10 terraced houses|14/2777M - Erection of 10 houses """,2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000062,3126,"""Land at 151-153 London Road, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.244315,-2.125585,0.06,not owned by a public authority,permissioned,outline planning permission,2015-04-24,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=13/0191M&query=bb15682b-4e10-47f0-8527-6d3e645ca7f5,,,8,,"""Planning permission expired. Planning application ref: 13/0191M Demolition of existing shop and vacant dwelling and construction of new 2-storey building incorporating 8 self contained flats""",2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000063,3140,"""Hurdsfield Community Centre, Carisbrook Avenue, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.267626,-2.113804,0.1,not owned by a public authority,permissioned,full planning permission,2016-06-14,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/1898M&query=4ee5f921-d452-4420-8bb3-2ef0f82a4f83,Y,,6,,"""Planning permission ref: 16/1898M -Demolition of Hurdsfield Community Centre and the construction of 6 two-storey dwellings with associated landscaping and car parking""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000064,3175,"""Chelford Cattle Market & Car Park, Dixon Drive, Chelford""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.271811,-2.27974,3.65,mixed ownership,permissioned,full planning permission,2018-06-05,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/0171M&query=211d5941-6ecb-443f-9e49-4d31309abb0e,Y,,107,,"""Site is now under construction. Planning permission refs: 18/0171M -Demolition of all existing structures and buildings, remediation of the site and the erection of a residential led mixed use development comprising 89 no residential dwellings (use class C3) and 140 sq m (1,500 sq ft) of business floorspace (use class B1) together with landscaping, access points from Dixon Drive, car parking, an acoustic fence and associated infrastructure.|18/5650M - Addition of 18 residential units and associated works""",2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000065,3268,"""Rieter Scragg/Langley Works, Langley Road, Langley""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.239583,-2.091591,5.29,not owned by a public authority,permissioned,reserved matters approval,2018-01-30,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3614M&query=a583d56a-8c84-4de2-b1be-71ef8ab220c3,Y,,76,,"""Planning permission ref: 17/3614M - Reserved Matters (following outline approval 11/2340M) for Access, Appearance, Landscaping, Layout and Scale in respect of 76 dwellings, 830 sqm of B1 employment floorspace, public open space and new footpath links""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000066,3361,"""Adlington Road Business Park, Adlington Road, Bollington""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.298624,-2.105571,0.33,mixed ownership,permissioned,full planning permission,2016-06-14,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=12/4340M&query=42ad7792-0c2a-4cbd-83c0-c56c3196289a,Y,,7,,"""Planning permission ref: 12/4340M-Demolition of existing industrial sheds and garages and erection of 6no. 3 bed and 1no. 4 bed houses""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000067,3547,"""Former Cypress House South Acre Drive Handforth""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.345677,-2.215354,0.3,not owned by a public authority,pending decision,,,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=19/3218M&query=06a69421-60d2-40e8-9ebe-dc5a14bf3632,Y,,45,,"""Planning application submitted ref: 19/3218M - Proposed 45 no. retirement apartments, guest apartment, communal facilities, access, car parking and landscaping -pending decision'",2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000068,3873,"""THE MAGGOT FARM, FRENCH LANE, BADDINGTON, NANTWICH, CHESHIRE, CW5 8AL""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.028245,-2.529596,0.32,not owned by a public authority,permissioned,full planning permission,2017-12-04,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/5345N&query=45d7bf80-95ff-4237-99f7-33fde0ed5b5d,Y,,5,,"""Planning permission ref: 17/5345N -Demolition of former Hack Green maggot breading farm buildings and erection of 5no. barn style residential units with associated garages, parking and garden areas""",2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000069,4067,"""77-79, ALDERLEY ROAD, WILMSLOW, CHESHIRE, SK9 1PA""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.32273,-2.235335,0.36,not owned by a public authority,permissioned,full planning permission,2017-11-23,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/2117M&query=a90a6528-7b48-42af-9d40-8930a2bc5a06,Y,,12,,"""Planning permission ref: 17/2117M -Demolition of vacant dental surgery (77) and House (79), and construction of 12 Apartments and 5 bed detached house""",2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000120,4098,"""Sydney Cottage Farm, 53 Herbert Street, Crewe""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.104802,-2.415444,0.42,not owned by a public authority,permissioned,outline planning permission,2019-08-30,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/3477N&query=966b0714-8a33-4c68-9c53-28e09c574388,Y,,12,,"""Planning permission ref: 18/3477N: Outline application for residential development with matters of scale and layout included.""",2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000070,4302,"""The Kings School,  Westminster Road, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.263846,-2.130575,0.84,not owned by a public authority,permissioned,reserved matters approval,2018-12-13,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/3545M&query=c8027345-09ef-4f19-b704-696d16582104,Y,,150,,"""Planning permission refs: 18/3545M-Reserved matters approval (appearance, landscaping, layout and scale) on Outline application 15/4285M for the erection of 132 dwellings, landscaping and associated infrastructure|15/4285M - Demolition of existing buildings and structures, residential development up to 150 units, landscaping, supporting infrastructure and access""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000121,4406,"""BOMBARDIER TRANSPORTATIONS, WEST STREET, CREWE""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.101087,-2.465245,6.97,not owned by a public authority,permissioned,full planning permission,2018-12-12,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/0079N&query=d8e9658f-04f0-4c53-9a6b-8981a2a41d8f,Y,,263,,"""Planning permission ref: 18/0079N - The demolition of the existing industrial buildings and structures (including the boundary wall along West Street) and the construction of 263 dwellings comprising 24 apartments and 239 houses, together with other associated works, including the provision of public open space, the laying out of roads and footways (with two new accesses from West Street), and hard and soft landscaping .""",2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000071,4528,"""EDLESTON ROAD COUNTY PRIMARY SCHOOL, EDLESTON ROAD, CREWE""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.091587,-2.441932,0.2,not owned by a public authority,permissioned,full planning permission,2017-10-19,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/2710N&query=47b6f2e8-57bf-417c-9392-591124e4f6b7,Y,,28,,"""Planning permission ref: 17/2710N: Redevelopment of school to provide 14 No.2 bed and 14 No. 1 bed apartments, including on site parking  involving partial demolition and conversion of existing building and new build elements (amended description of development)""",2018-10-31,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000122,4648,"""COUNTY HOTEL, HARDEN PARK, ALDERLEY EDGE""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.310976,-2.236108,0.48,not owned by a public authority,permissioned,full planning permission,2019-02-28,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/4867M&query=e8766997-2bff-4f46-a626-c84f2428cb65,Y,,26,,"""Planning permission ref: 18/4867M - Demolition of the existing County Hotel and redevelopment to provide 2 residential blocks comprising of 22no apartments and 4 townhouses, together with parking, landscaping and associated works.""",2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000072,4849,"""Former Danebridge Mill, Mill Street, Congleton""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.166364,-2.213633,0.24,not owned by a public authority,permissioned,full planning permission,2019-10-04,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/6374C&query=bb4a9f40-5b63-4046-9e4d-85c121b5752b,Y,,44,,"""Planning permission ref: 18/6374C - Proposed site clearance and construction of a four/five storey building for 44 apartments (Use Class C3) with under croft car parking, access, surface car parking, retaining walls, landscaping and associated infrastructure.|13/1246C: Outline Application for 14 residential units, ranging from 2-2.5 storeys, 2-4 bedroom housing, with undercroft carparking.""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000073,4924,"""Land at Langley Mill, Langley Road, Langley""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.240906,-2.092067,0.12,not owned by a public authority,permissioned,full planning permission,2019-02-25,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/5054M&query=bd8b3ee4-d7ac-46e6-a321-ea696fad9ab1,Y,,5,,"""Planning permissions ref: 18/5054M - Proposed development of 5 no. dwellings and associated works following demolition of existing buildings.|15/4846M - Part demolition and conversion of Langley Mill to provide 5 dwellings, together with site access and general improvement works""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000132,4960,"""REAR OF 185 & 187 CONGLETON ROAD NORTH, SCHOLAR GREEN, STOKE ON TRENT, ST7 3HD""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.106303,-2.251958,0.26,not owned by a public authority,permissioned,outline planning permission,2019-01-09,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/5673C&query=52e569de-8c92-4234-af76-fe26d25d6347,Y,,4,,"""Planning permission ref: 18/5673C  - Outline application for residential development (four detached houses).""",2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000074,5118,"""Manor Way Centre, Manor Way, Crewe""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.084253,-2.447468,0.4,not owned by a public authority,permissioned,full planning permission,2018-01-31,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/1477N&query=3dbe946e-6c93-4820-aed6-547e5d2067da,Y,,14,,"""Site is under construction. Planning permission ref: 17/1477N -14 No New build residential properties""",2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000075,5164,"""Cheshire Windows and Glass, Armitt Street, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.254583,-2.130167,0.11,not owned by a public authority,permissioned,outline planning permission,2018-09-07,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/2824M&query=443c5c92-7205-4821-9ba5-93639b1d93eb,Y,,10,,"""Planning permission ref: 18/2824M -Demolition of Armitt Street Works and the erection of 10 terraced houses.|14/5635M -Outline application for proposed demolition of Armitt Street Works and the erection of up to 10 No. terraced houses""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000076,5169,"""Land at Radnor Park Trading Estate, BACK LANE, CONGLETON, CW12 4QA""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.169152,-2.232505,0.79,not owned by a public authority,permissioned,full planning permission,2017-04-13,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/0253C&query=f4d1f092-7905-4d37-90b1-2b717d89b779,Y,,29,,"""Site is now under construction. Planning permission ref: 17/0253C -Residential development (Use Class C3) comprising 29 affordable dwellings incorporating 12 no. 3 bed houses, and 13 no. two bed houses and 4 no. one bed maisonettes with associated infrastructure and incidental open space including a new estate road and vehicular and pedestrian access off Back Lane""",2018-10-31,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000123,5197,"""Craven House, CHURCHILL WAY, MACCLESFIELD, SK11 6AA""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.259222,-2.127735,0.09,not owned by a public authority,permissioned,other,2018-07-25,https://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=18/1520M&query=38e051fa-0fc0-44ad-b5ed-ed199ae6d9b6,Y,,84,,"""Prior approval ref 18/1520M - prior approval change of use to residential.""",2019-11-15,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000077,5289,"""41, MABLINS LANE, CREWE, CW1 3RF """,http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.114654,-2.453902,0.38,not owned by a public authority,permissioned,full planning permission,2018-02-02,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/3272N&query=b8a50134-9ade-4fb3-9a4e-779b9acce9de,Y,,18,,"""Site is now completed. Planning permission ref: 17/3272N -Proposed demolition of Sunnyside Farm & 41 Mablins Lane and erection of 20 dwellings (4 x 2 bedroom and 16 x 3 bedroom), new access road, car parking and landscaping """,2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000078,5315,"""Sir Edmund Wright House, Beam Street, Nantwich""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.069055,-2.516746,0.37,not owned by a public authority,permissioned,full planning permission,2015-09-29,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3601N&query=5e53d7a3-a793-47b5-be38-fcdffa29dd6d,Y,,6,,"""Site is now completed. Permission Ref:  15/3601N: Listed Building Consent for internal alterations including the amalgamation of 12 bedsit units to form 6 two bedroomed units""",2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000079,5316,"""Crown Inn, 76 Bond Street, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.256893,-2.131801,0.02,not owned by a public authority,permissioned,full planning permission,2015-09-29,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=13/4980M&query=b0c493f1-1b20-4a51-849a-a344f4472fc7,Y,,8,,"""Site is under construction. Planning permission ref: 13/4980M: Conversion of a public house to 8 residential apartments with rear stairwell extension and alterations to external appearance, including removal of existing external staircase""",2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000080,5317,"""The Barnfield, 24 Catherine Street, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.259984,-2.131089,0.02,not owned by a public authority,permissioned,full planning permission,2015-09-29,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/0413M&query=749d8167-7a9e-4cd7-9710-3332987c61f5,Y,,5,,"""Site is under construction. Planning permission ref: 15/0413M -Conversion of Public House to form 5 flats""",2017-10-19,2019-11-15,2019-11-15
http://opendatacommunities.org/id/geography/administration/ua/E06000081,5419,"""Field House, 40 Congleton Road, Sandbach""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.146379,-2.3617,0.13,not owned by a public authority,permissioned,reserved matters approval,2016-11-23,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/3537C&query=ba0f7a17-a1b4-49a2-be85-a96afd1c6813,Y,,9,,"""Planning permission ref: 16/3537C - Reserved matters application for appearance and landscaping on outline application 16/3631C for demolition of existing buildings and erection of 7 dwellings and 2 apartments""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000082,5479,"""Venture House, Cross Street, Macclesfield""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.25199,-2.121588,0.11,not owned by a public authority,permissioned,other,2016-04-19,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=16/0915M&query=230b50e1-dbed-46f2-99c7-88bbe7df2b16,Y,,23,,"""Prior approval ref: 16/0915M -Change of use from office use to residential""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000083,5493,"""Land Off Paradise Lane, Church Minshull""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.151121,-2.519863,0.71,not owned by a public authority,permissioned,full planning permission,2016-11-16,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=15/3157N&query=f1b8e8cd-6816-48b3-8b9c-eda9856c753b,Y,,11,,"""Planning permission ref:15/3157N- Demolition of existing buildings, erection of 11 dwellings (including 4 affordable dwellings), access roads, garaging, car parking and landscaping""",2017-10-19,2019-11-15,
http://opendatacommunities.org/id/geography/administration/ua/E06000084,5514,"""1 Buxton Road West, Disley""",http://cheshireeast.gov.uk/planning/spatial_planning/brownfield-register.aspx,53.357887,-2.044262,0.1,not owned by a public authority,permissioned,full planning permission,2017-06-12,http://planning.cheshireeast.gov.uk/applicationdetails.aspx?pr=17/1785M&query=5f44b404-f43b-42aa-a21f-b5ba6d9a2f4c,Y,,8,,"""Site is under construction. Planning permission ref: 17/1785M -Conversion of former residential property with side extension, currently used as offices, to 8 residential apartments""",2017-10-19,2019-11-15,
