OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0021,Millcross Clevedon,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=340366.857&y=170076.882&scale=4096,51.426411,-2.859343,1.09,owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,70,70,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0022,Land to the rear of Locking Road Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=333330.015&y=161122.079&scale=4096,51.345151,-2.960122,0.32,not owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,24,24,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0023,Station Gateway Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332548.644&y=161117.744&scale=4096,51.345037,-2.970687,6.39,mixed ownership,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,429,429,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0024,Mead Vale Shopping Centre Nightingale Close Worle Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=335509.004&y=162027.068&scale=4096,51.353869,-2.928265,1.0,not owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,40,40,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0025,Gas Works Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332850.517&y=160667.318&scale=4096,51.341308,-2.965942,5.62,not owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,240,240,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0026,Land south of Herluin Way Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=334165.086&y=160573.033&scale=8192,51.340519,-2.950306,25.28,owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,750,750,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0027,Former Sweat FA site Winterstoke Road Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332913.504&y=160834.612&scale=2048,51.342756,-2.964853,1.1,not owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,31,31,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0028,Walliscote Place Police Station and Magistrates Court Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332172.944&y=161143.732&scale=2048,51.345119,-2.975944,0.72,owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,70,70,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0029,Former TJ Hughes Store High Street Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331939.941&y=161325.393&scale=512,51.346956,-2.978869,0.12,not owned by a public authority,permissioned,full planning permission,2018-06-29,https://planning.n-somerset.gov.uk/online-applications/,Yes,19,19,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0030,BT Building Boulevard Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332403.020&y=161663.934&scale=1024,51.350106,-2.972043,0.31,not owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,48,48,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0031,Dolphin Square Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331889.263&y=161143.858&scale=2048,51.345636,-2.97963,0.85,not owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,183,183,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0032,Lynton House Hotel Madeira Road Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331068.990&y=162180.012&scale=512,51.354574,-2.991453,0.15,not owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,40,40,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0033,Jackson Barstow House 28 Thornbury Road Uphill,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331592.264&y=158621.383&scale=4096,51.322807,-2.983794,0.51,not owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,20,20,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0034,2-6 Bay Road Clevedon,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=340920.895&y=172663.167&scale=2048,51.449987,-2.851914,0.31,not owned by a public authority,permissioned,full planning permission,2018-06-05,https://planning.n-somerset.gov.uk/online-applications/,Yes,19,19,,17/P/1078/F,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0035,Weston College site Somerset Square Nailsea,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347266.005&y=170696.295&scale=1024,51.432914,-2.760148,0.15,not owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,28,28,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0036,Site V2 Harbour Road Portishead,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347155.446&y=176648.369&scale=1024,51.486298,-2.762764,0.17,not owned by a public authority,permissioned,full planning permission,2019-11-08,https://planning.n-somerset.gov.uk/online-applications/,Yes,26,26,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0037,Dauncey's Hotel Claremont Crescent Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=330946.702&y=162162.107&scale=512,51.354281,-2.993084,0.02,not owned by a public authority,permissioned,full planning permission,2019-04-25,https://planning.n-somerset.gov.uk/online-applications/,Yes,28,28,,18/P/4932/FUL; 18/P/4990/FUL; 18/P/4934/FUL; 18/P/4936/FUL,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0038,26 Bristol Road Lower Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332131.223&y=161945.090&scale=2048,51.352462,-2.976344,0.14,not owned by a public authority,permissioned,full planning permission,2019-01-10,https://planning.n-somerset.gov.uk/online-applications/,Yes,9,9,,18/P/4732/FUL,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0039,F Sweeting and Son site Station Road Sandford,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=341582.822&y=159571.739&scale=8192,51.331822,-2.842401,0.5,not owned by a public authority,not permissioned,,,https://planning.n-somerset.gov.uk/online-applications/,Yes,16,16,,,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0044,62 Main Road Cleeve,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=345784.478&y=165693.997&scale=2048,51.387621,-2.780853,0.22,not owned by a public authority,permissioned,reserved matters approval,2017-07-31,https://planning.n-somerset.gov.uk/online-applications/,Yes,9,9,,17/P/1076/RM,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0047,Flat roof above 7 Clevedon Walk and 21 Somerset Square Nailsea,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347364.821&y=170784.656&scale=1024,51.433658,-2.75901,0.06,not owned by a public authority,permissioned,full planning permission,2016-06-16,https://planning.n-somerset.gov.uk/online-applications/,Yes,8,8,,16/P/0789/F,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0048,67-69 High Street Nailsea,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347489.722&y=170771.922&scale=1024,51.433439,-2.756748,0.03,not owned by a public authority,permissioned,full planning permission,2017-05-23,https://planning.n-somerset.gov.uk/online-applications/,Yes,9,9,,17/P/0899/F,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0052,86 West Town Road Backwell,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=348100.496&y=168028.778&scale=4096,51.409388,-2.748126,0.32,not owned by a public authority,permissioned,full planning permission,2017-05-17,https://planning.n-somerset.gov.uk/online-applications/,Yes,7,7,,17/P/0430/F,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0053,Former Ettrick Garage and Red Cross Hut West Town Road Backwell,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=348535.073&y=168375.031&scale=2048,51.412167,-2.74242,0.21,not owned by a public authority,permissioned,full planning permission,2016-08-11,https://planning.n-somerset.gov.uk/online-applications/,Yes,8,8,,15/P/2626/F,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0055,8 Claremont Crescent Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=330980.984&y=162109.084&scale=1024,51.35398,-2.99259,0.02,not owned by a public authority,permissioned,full planning permission,2016-12-05,https://planning.n-somerset.gov.uk/online-applications/,Yes,5,5,,16/P/2152/F,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0058,Former printing works Gloucester Street Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331884.992&y=161287.369&scale=1024,51.346644,-2.979609,0.11,not owned by a public authority,permissioned,full planning permission,2016-10-06,https://planning.n-somerset.gov.uk/online-applications/,Yes,6,6,,16/P/1826/F,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0062,15-21 Regent Street Weston-super-Mare,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331821.516&y=161419.261&scale=1024,51.347762,-2.980322,0.06,not owned by a public authority,permissioned,full planning permission,2016-08-25,https://planning.n-somerset.gov.uk/online-applications/,Yes,9,9,,15/P/2681/F,2017-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0063,"Former UTAS works site, Claverham",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=344819.591&y=166162.157&scale=4096,51.3921,-2.794052,2.98,not owned by a public authority,permissioned,full planning permission,2019-08-23,https://planning.n-somerset.gov.uk/online-applications/,Yes,77,77,,18/P/3659/FUL,2018-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0064,"Waverley House, Clevedon",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=340628.401&y=171083.254&scale=2048,51.435592,-2.855559,0.21,not owned by a public authority,permissioned,full planning permission,2019-03-01,https://planning.n-somerset.gov.uk/online-applications/,Yes,17,17,,18/P/5239/COA,2018-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0065,"Coates House, Nailsea",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=348101.550&y=171280.185&scale=1024,51.438106,-2.748322,0.37,not owned by a public authority,permissioned,full planning permission,2017-10-24,https://planning.n-somerset.gov.uk/online-applications/,Yes,56,56,,17/P/2086/CUPA,2018-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0066,"1 Graham Road, Weston-super-Mare",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332253.159&y=161147.048&scale=1024,51.345295,-2.974181,0.05,not owned by a public authority,permissioned,full planning permission,2018-03-15,https://planning.n-somerset.gov.uk/online-applications/,Yes,6,6,,17/P/2265/F,2018-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0067,"Land north of Yeo Court, Mill Lane, Congresbury",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=343976.933&y=163678.180&scale=2048,51.369232,-2.80614,0.25,not owned by a public authority,permissioned,full planning permission,2017-11-14,https://planning.n-somerset.gov.uk/online-applications/,Yes,7,7,,17/P/1098/F,2018-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0069,"Fir Trees, Winterstoke Road, Weston-super-Mare",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=333562.378&y=160035.806&scale=2048,51.335937,-2.95535,0.08,not owned by a public authority,permissioned,full planning permission,2018-03-07,https://planning.n-somerset.gov.uk/online-applications/,Yes,8,8,,17/P/1824/F,2018-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0070,"17 High Street, Yatton",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=343354.380&y=165367.671&scale=2048,51.384526,-2.815418,0.28,not owned by a public authority,permissioned,full planning permission,2018-03-08,https://planning.n-somerset.gov.uk/online-applications/,Yes,9,9,,17/P/1331/F,2018-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0071,"Dynamic House, Gordano Gate, Portishead",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347262.721&y=176300.513&scale=1024,51.483229,-2.760495,0.31,not owned by a public authority,permissioned,full planning permission,2018-12-04,https://planning.n-somerset.gov.uk/online-applications/,Yes,22,22,,18/P/4438/COA,2019-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0072,"69-71 Locking Road, Weston-super-Mare",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332658.435&y=161244.732&scale=1024,51.346278,-2.968387,0.11,not owned by a public authority,permissioned,full planning permission,2019-04-05,https://planning.n-somerset.gov.uk/online-applications/,Yes,11,11,,18/P/4822/FUL,2019-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0073,"Titan Ladders, Mendip Road, Yatton",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=342735.885&y=165583.917&scale=2048,51.386257,-2.824977,0.64,not owned by a public authority,permissioned,full planning permission,2019-04-05,https://planning.n-somerset.gov.uk/online-applications/,Yes,37,37,,17/P/2377/F,2019-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0074,"Pill Union Church, Myrtle Hill, Pill",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=352469.885&y=176002.252&scale=512,51.480974,-2.685907,0.06,not owned by a public authority,permissioned,full planning permission,2019-01-08,https://planning.n-somerset.gov.uk/online-applications/,Yes,5,5,,18/P/3720/FUL,2019-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0075,"Old Court House, Worthy Place, Weston-super-Mare",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331940.497&y=161704.727&scale=512,51.350328,-2.978783,0.02,not owned by a public authority,permissioned,full planning permission,2018-05-22,https://planning.n-somerset.gov.uk/online-applications/,Yes,5,5,,18/P/2713/COA,2019-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0076,"Bakers of Nailsea, North Street, Nailsea",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=346042.783&y=170367.007&scale=1024,51.429857,-2.777862,0.08,not owned by a public authority,permissioned,full planning permission,2019-01-10,https://planning.n-somerset.gov.uk/online-applications/,Yes,6,6,,18/P/2098/FUL,2019-12-31,2019-12-31,
http://opendatacommunities.org/id/unitary-authority/north-somerset,NSBR0077,"Frames Snooker Centre, Sunnyside Road North, Weston-super-Mare",http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332366.668&y=160868.120&scale=1024,51.342875,-2.972235,0.22,not owned by a public authority,permissioned,outline planning permission,2018-07-20,https://planning.n-somerset.gov.uk/online-applications/,Yes,9,9,,17/P/5275/OUT,2019-12-31,2019-12-31,
