OrganisationURI,SiteReference,SiteNameAddress,GeoY,GeoX,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/geography/administration/nmd/E07000230,18/28695/POR,"The Whitehouse, Chapel Street, Stafford",52.80764631,2.119461603,https://www.staffordbc.gov.uk/brownfield-land-register,0.04,not owned by a public authority,Under Construction,full planning permission,2018-08-14,http://www.staffordbc.gov.uk/planning-public-access,yes,9.0,9.0,,Prior approval - change of use from office to 9 flats (class c3),2017-11-15,2017-11-15,
http://opendatacommunities.org/id/geography/administration/nmd/E07000231,18/28296/FUL,"Garages, Highfields",52.78921474,2.122450664,https://www.staffordbc.gov.uk/brownfield-land-register,0.2,not owned by a public authority,permissioned,full planning permission,2018-08-17,http://www.staffordbc.gov.uk/planning-public-access,yes,7.0,7.0,,Demolition of garages and construction of 7 houses,2019-10-15,2019-10-15,
http://opendatacommunities.org/id/geography/administration/nmd/E07000232,18/29731/FUL,CC4 Greengate Street,52.80671384,2.117041008,https://www.staffordbc.gov.uk/brownfield-land-register,0.03,owned by a public authority,permissioned,full planning permission,2019-02-13,http://www.staffordbc.gov.uk/planning-public-access,yes,8.0,8.0,,"Conversion of 1st, 2nd, 3rd floors above retail unit to provide eight residential apartments",2019-10-15,2019-10-15,
http://opendatacommunities.org/id/geography/administration/nmd/E07000233,18/28772/OUT,Former Stafford College Annex,52.80758027,2.11354234,https://www.staffordbc.gov.uk/brownfield-land-register,0.1191,not owned by a public authority,pending Decision,other,,http://www.staffordbc.gov.uk/planning-public-access,yes,15.0,15.0,,Outline application to demolish existing building and build 15 apartments. officer/committee resolution to permit subject to S106 agreement being signed.,2019-10-15,2019-10-15,
http://opendatacommunities.org/id/geography/administration/nmd/E07000234,,MoD 4 Site,,,https://www.staffordbc.gov.uk/brownfield-land-register,,,,,,,,,,,,2019-10-15,2019-10-15,
http://opendatacommunities.org/id/geography/administration/nmd/E07000235,,St. Mary’s Abbey,,,https://www.staffordbc.gov.uk/brownfield-land-register,,,,,,,,,,,,2019-10-15,2019-10-15,
http://opendatacommunities.org/id/geography/administration/nmd/E07000236,,Midfield Nurseries Garden Centre,,,https://www.staffordbc.gov.uk/brownfield-land-register,,,,,,,,,,,,2018-11-01,2019-10-15,
http://opendatacommunities.org/id/geography/administration/nmd/E07000237,,"Leisure Complex, Yarnfield Park",,,https://www.staffordbc.gov.uk/brownfield-land-register,,,,,,,,,,,,2018-11-01,2019-10-15,
http://opendatacommunities.org/id/geography/administration/nmd/E07000238,,"Silver Birches, Stone Road",,,https://www.staffordbc.gov.uk/brownfield-land-register,,,,,,,,,,,,2018-11-01,2019-10-15,
http://opendatacommunities.org/id/geography/administration/nmd/E07000239,,"Wellbeing Park, Yarnfield Lane",,,https://www.staffordbc.gov.uk/brownfield-land-register,,,,,,,,,,,,2018-11-01,2019-10-15,
