OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsrangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,44,Hardstanding Car Park,"Torrington Lodge Car Park, Hare Lane, Claygate, KT10 0RD","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=515348.763352043&startNorthing=163714.94026153401",OSGB36,515348.7634,163714.9403,0.3423,owned by a public authority,yes,not permissioned,,,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=kt10+0rd,,8,Potential for Housing Development - Included in Land Availability Assessment (LAA) (2018),,,,,,,,02/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,85,Residential building,"43 Hampton Court Avenue, East Molesey, KT8 0BG","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=515037&startNorthing=167595",OSGB36,515037,167595,0.1732,not owned by a public authority,yes,not permissioned,other,,,,9,Extension to existing house for 9 flats,,,,,,,,31/12/2019,31/12/2019
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,47,Three storey building with rear hardstanding,"81 High Street, Esher, KT10 9QA","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=513853.301834654&startNorthing=164538.590599933",OSGB36,513853.3018,164538.5906,0.0973,not owned by a public authority,yes,not permissioned,,,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=KT10+9QA,,8,"Pre-Application Enquiry: Development of the site to inlcude the conversion of the uppler floors no. 81 to residential, conversion and alterations of the existing office building at the rear into provide x4 3 bedroom units and the erection of a new building accommodating x4 2 bed room flats with parking.",,,,,,,,02/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,68,Semi-detached houses,"61-63 More Lane, Esher, KT10 8AR","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=513533.63547608501&startNorthing=165725.13547324599",OSGB36,513533.6355,165725.1355,0.138,not owned by a public authority,yes,pending decision,full planning permission,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2017/0401'&appno:PARAM=2017/0401&address:PARAM=61 More Lane, Esher, Surrey, KT10 8AR&northing:PARAM=165716&easting:PAR",,15,Development comprising 17 flats with associated parking following the demolition of 61 and 63 More Lane and associated garages and outbuildings.,,,,,,,,02/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,49,Village Hall and harstanding,"Hersham Day Centre and Village Hall, 7 Queens Road, Hersham, KT12 5LU","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=511479.22237152501&startNorthing=164241.80462508701",OSGB36,511479.2224,164241.8046,0.3896,owned by a public authority,yes,not permissioned,,,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=kt12+5lu,,15,Potential for Housing Development - Included in Land Availability Assessment (LAA) (2018),,,,,,,,02/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,36,Station House and overgrown garden space,"Station House, The Parade, Claygate Esher, Surrey, KT10 0PB","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=515101.23072017397&startNorthing=163703.819992467",OSGB36,515101.2307,163703.82,0.0856,not owned by a public authority,yes,permissioned,permission in principle,26/10/2018,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/2847'&appno:PARAM=2018/2847&address:PARAM=Station House,  The Parade, Claygate, Esher, Surrey, KT10 0PB&northing:",yes,8,"6 two-storey terraced dwellings, conversion of existing detached dwelling into 1 x shared dwelling (HMO) and 2 x flats, alterations to fenestration and associated hardstanding and landscaping following demolition of side extension",,yes,8,8,,,,26/10/2018,01/04/2018
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,52,"Dwelling, mobile homes and hardstanding","Beechcroft & Tall Timbers, Field Common Lane, Walton-on-Thames, KT12 3QH","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=512503.36417031399&startNorthing=166408.30728279499",OSGB36,512503.3642,166408.3073,0.129,not owned by a public authority,yes,pending decision,full planning permission,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/3677'&appno:PARAM=2018/3677&address:PARAM=Beechcroft,  Field Common Lane, Walton-on-thames, Surrey, KT12 3QH&nort",,7,Terrace of 5 two-storey houses with rooms in the roof space and a pair of semi-detached houses with associated parking following demolition of Tall Timbers.,,,,,,,,02/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,38,Three storey office building with hardstanding,"Claygate House, Littleworth Road, Esher, KT10 9PN","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=514757.99448702601&startNorthing=164313.56662257799",OSGB36,514757.9945,164313.5666,1.1955,not owned by a public authority,yes,permissioned,full planning permission,09/01/2019,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/1233'&appno:PARAM=2018/1233&address:PARAM=Claygate House,  Littleworth Road, Esher, Surrey, KT10 9PN&northing:PAR",,67,Application for Prior Approval for change of use (Class B1a) to residential (class C3) of Claygate House to provide 67 self-contained dwellings,,,,,,,,01/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,55,Detached bungalow,"55 Weston Avenue, West Molesey, KT8 1RG","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=512447.423659325&startNorthing=168482.25986742001",OSGB36,512447.4237,168482.2599,0.2027,not owned by a public authority,yes,permissioned,full planning permission,17/10/2018,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2017/3397'&appno:PARAM=2017/3397&address:PARAM=55 Weston Avenue, West Molesey, Surrey, KT8 1RG&northing:PARAM=168490&e",,5,2 detached two-storey houses and 2 pairs of semi-detached two-storey houses with new access and associated parking following demolition of existing house.,,,,,,,,02/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,83,Single storey building and hardstanding,"63 Queens Road, Hersham, Walton-on-Thames, KT12 5NF","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=511129&startNorthing=164376",OSGB36,511129,164376,0.0508,not owned by a public authority,yes,not permissioned,full planning permission,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/2972'&appno:PARAM=2018/2972&address:PARAM=Trinity United Reformed Church, 63 Queens Road, Hersham, Walton-on-Thames, Surrey, KT12 5NF&northing:PARAM=164376&easting:PARAM=511129",,7,Detached part three/ part-two storey building incoporating basement comprising 7 flats with associated groundworks and landscaping followting demolition of the existing building (171.5sqm),,,,,,,,31/12/2019,31/12/2019
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,39,Three storey office building with hardstanding,"Claygate House, Littleworth Road, Esher, KT10 9PN","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=514764.981107158&startNorthing=164309.34634409501",OSGB36,514764.9811,164309.3463,1.3606,not owned by a public authority,yes,pending decision,full planning permission,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/1233'&appno:PARAM=2018/1233&address:PARAM=Claygate House,  Littleworth Road, Esher, Surrey, KT10 9PN&northing:PAR",,15,"Second floor and third floor extensions to create 15 additional dwellings, alterations to parking layout and alterations to fenestration and finish.",,,,,,,,,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,6,Waitrose owned car parking area,"105 - 113 High Street, Esher, Surrey, KT10 9QE","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=513781.547897054&startNorthing=164448.26659210899",OSGB36,513781.5479,164448.2666,0.789,not owned by a public authority,yes,permissioned,full planning permission,26/04/2016,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=105+high+street,,6,"Redevelopment to provide an extension to the existing Waitrose store with ancillary servicing and car parking, including reconfiguration of the access arrangements, along with demolition of the former Surrey Police Station and redevelopment to provide flexible ground floor retail space with 6 residential units above and ancillary parking, servicing and access",,,,,,,,15/12/2017,01/04/2018
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,71,Two-storey building and other outbuildings,"16-18 Sandy Lane, Walton-on-Thames, KT12 2EQ","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=511004&startNorthing=167145",OSGB36,511004,167145,0.1247,not owned by a public authority,yes,not permissioned,full planning permission,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2017/1743'&appno:PARAM=2017/1743&address:PARAM=16 Sandy Lane, Walton-on-Thames, Surrey, KT12 2EQ&northing:PARAM=167145&easting:PARAM=511004",,8,Development comprising 10 residential units (10 flats) with associated parking following demolition of existing semi-detached houses.,,,,,,,,31/12/2019,31/12/2019
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,21,Two storey office building and hardstanding,"The Glashaus, 74 Portsmouth Road, Cobham Surrey, KT11 1HY","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=510476.41588508699&startNorthing=160414.89856539501",OSGB36,510476.4159,160414.8986,0.5995,not owned by a public authority,yes,permissioned,full planning permission,04/04/2017,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=Wyndham+Court,,53,PD Prior Notification: Change of use from Office (B1a) to Residential (C3),,,,,,,,15/12/2017,01/04/2018
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,15,Two storey office building and hardstanding,"70 Baker Street, Weybridge, Surrey, KT13 8AL","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=507618.14102357102&startNorthing=164793.69874897099",OSGB36,507618.141,164793.6987,0.0592,not owned by a public authority,yes,permissioned,full planning permission,05/02/2019,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=70+baker+street,,5,Additional front and side dormer windows and two-storey rear extension with rooms in the roof space and rear dormer windows to create 5 flats.,,,,,,,,15/12/2017,01/04/2018
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,57,Three storey building and hardstanding,"St Michaels, 31 Oatlands Chase, Weybridge, KT13 9RP","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=509618.55712183297&startNorthing=165106.72924696401",OSGB36,509618.5571,165106.7292,0.4803,not owned by a public authority,yes,not permissioned,other,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/1027'&appno:PARAM=2018/1027&address:PARAM=St Michaels, 31 Oatlands Chase, Weybridge, Surrey, KT13 9RP&northing:PA",,6,"Terrace of 5-two sotrey houses with rooms in the roof space and terrance of 3 two-storey with rooms in the roof space, detached garage, associated parking, bin and cycle stores, front gates and piers to a maxium of 2.1m and new access following demolition of existing garage blocks.",,,,,,,,02/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,54,Two storey building comprising 7 apartments,"Warling Dean, 33 New Road, Esher, KT10 9PG","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=514545.63201862999&startNorthing=164762.12052067299",OSGB36,514545.632,164762.1205,0.3862,not owned by a public authority,yes,pending decision,full planning permission,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/1743'&appno:PARAM=2018/1743&address:PARAM=Warling Dean, 33 New Road, Esher, Surrey, KT10 9PG&northing:PARAM=16476",,19,Three-storey detached building with basement car parking to provide 19 residential units with associated landscaping and access folliowing demolition of existing building and garages.,,,,,,,,02/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,80,Residential building,"Leverton, St Georges Avenue, Weybridge, KT13 0DP","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=508324&startNorthing=164076",OSGB36,508324,164076,0.2222,not owned by a public authority,yes,not permissioned,full planning permission,,full planning permission,yes,6,Attached two-storey building with rooms in the roof space comprising 6 flats following demolition of existing building,,yes,6,6,,,,31/12/2019,31/12/2019
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,59,Two storey building,"2 Lammas Lane, Esher, KT10 8NY","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=513663.21847146697&startNorthing=164776.08733926801",OSGB36,513663.2185,164776.0873,0.0696,not owned by a public authority,yes,pending decision,full planning permission,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/3714'&appno:PARAM=2018/3714&address:PARAM=2 Lammas Lane, Esher, Surrey, KT10 8NY&northing:PARAM=164774&easting:PA",,5,"Detached three-storey building containing 6 flats with rooms in the roof space, basement parking and 2m high front boundary wall followng demolition of existing house.",,,,,,,,02/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,65,Detached dwelling,"35 New Road, Esher, KT10 9NU","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=514504.37102776102&startNorthing=164656.364524292",OSGB36,514504.371,164656.3645,0.2843,not owned by a public authority,yes,pending decision,full planning permission,,"http://emaps.elmbridge.gov.uk/ebc_planning.aspx?requesttype=parseTemplate&template=PlanningHistoryTab.tmplt&Filter=^APPLICATION_NUMBER^='2018/3272'&appno:PARAM=2018/3272&address:PARAM=35 New Road, Esher, Surrey, KT10 9NU&northing:PARAM=164655&easting:PARA",,6,"Detached two-storey building with rooms in the roof space and underground parking comprising of 6 flats, detached two-storey house with rooms in the roof, both with associated parking and ameniity space, 1.5m entrance gates and piers, new access and bin stores and bin stores following demolition of existing house",,,,,,,,02/04/2018,
http://opendatacommunities.org/doc/district-council/elmbridge,Elmbridge Borough Council,50,Two storey mixed use building,"Claremont House, Molesey, Hersham, KT12 4RQ","http://emaps.elmbridge.gov.uk/ebc_brownfield.aspx?requesttype=parseTemplate&template=BrownFieldmapsearch.tmplt&layers=Brownfield_Register,ebc_boroughboundary&startzoom=800&startEasting=511614.632200211&startNorthing=164224.548132033",OSGB36,511614.6322,164224.5481,0.1042,not owned by a public authority,yes,not permissioned,other,,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=kt12+4rq,,6,"Replacement roof with front, rear and side rooflights to provide 6 flats with courtyard garden and ancillary bin and cycle stores",,,,,,,,02/04/2018,
