entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-13,local-authority-eng:RIC,RBR/17/0012,HMP Latchmere House Church Road Ham Richmond TW10 5HH,https://maps.london.gov.uk/brownfield-site-register,yes,,51.427997,-0.29655,2.53,42,42,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0013,6 And 8 And 10 High Street Hampton Wick,https://maps.london.gov.uk/brownfield-site-register,yes,,51.412111,-0.310515,0.05,6,6,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0014,29 Charles Street Barnes London,https://maps.london.gov.uk/brownfield-site-register,yes,,51.47053,-0.253686,0.1,5,5,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0015,2 Broad Street Teddington TW11 8RF,https://maps.london.gov.uk/brownfield-site-register,yes,,51.425989,-0.339635,0.01,5,5,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0016,Richmond Film Services Park Lane Richmond TW9 2RA,https://maps.london.gov.uk/brownfield-site-register,yes,,51.463579,-0.303921,0.12,8,8,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0017,97A White Hart Lane Barnes London SW13 0JL,https://maps.london.gov.uk/brownfield-site-register,yes,,51.467694,-0.253449,0.01,8,8,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0018,Christ Church Station Road Teddington,https://maps.london.gov.uk/brownfield-site-register,yes,,51.426268,-0.332663,0.22,6,6,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0019,Teddington Studios Broom Road Teddington,https://maps.london.gov.uk/brownfield-site-register,yes,,51.428974,-0.321257,1.8,223,223,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0020,The Avenue Centre 1 Normansfield Avenue Hampton Wick Teddington TW11 9RP,https://maps.london.gov.uk/brownfield-site-register,yes,,51.419151,-0.311017,0.52,15,15,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0021,Silver Birches 2-6 Marchmont Road Richmond TW10 6HH,https://maps.london.gov.uk/brownfield-site-register,yes,,51.458852,-0.294883,0.24,8,8,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0022,29 George Street Richmond TW9 1HY,https://maps.london.gov.uk/brownfield-site-register,yes,,51.460656,-0.3039,0.15,9,9,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0023,"Police Station, 60-68 Station Road, Hampton",https://maps.london.gov.uk/brownfield-site-register,yes,,51.415237,-0.365421,0.26,28,28,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0024,275 Sandycombe Road Richmond TW9 3LU,https://maps.london.gov.uk/brownfield-site-register,yes,,51.474203,-0.286291,0.05,6,6,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0025,"2 High Street, Teddington",https://maps.london.gov.uk/brownfield-site-register,yes,,51.42645,-0.334109,0.02,22,22,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0026,"9 Tudor Road and 27 Milton Road, Hampton",https://maps.london.gov.uk/brownfield-site-register,yes,,51.417979,-0.370515,0.11,5,5,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0027,Land At Junction Of A316 And Langhorn Drive And Richmond College Site (Including Craneford Way East Playing Fields And Marsh Farm Lane) Egerton Road Twickenham,https://maps.london.gov.uk/brownfield-site-register,yes,,51.451013,-0.340785,9.38,180,180,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0028,"Sandycombe Centre, 1-9 Sandycombe Road, Richmond",https://maps.london.gov.uk/brownfield-site-register,yes,,51.468347,-0.287979,0.12,20,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0029,"Rear Of 74 Church Road, Barnes",https://maps.london.gov.uk/brownfield-site-register,yes,,51.474585,-0.240384,0.07,6,6,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0030,"Mereway Day Centre, Mereway Road",https://maps.london.gov.uk/brownfield-site-register,,,51.446843,-0.346045,0.23,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0031,"Telephone Exchange, Ashdale Road",https://maps.london.gov.uk/brownfield-site-register,,,51.452128,-0.359944,0.42,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0032,"Kneller Hall, Whitton",https://maps.london.gov.uk/brownfield-site-register,,,51.455091,-0.35067,9.72,26,30,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0033,Ham Central Area,https://maps.london.gov.uk/brownfield-site-register,yes,,51.438055,-0.315528,4.31,9,10,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0034,"Cassel Hospital, Ham Common, Ham",https://maps.london.gov.uk/brownfield-site-register,,,51.432431,-0.30906,3.98,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0035,"St Michael's Convent, 56 Ham Common, Ham",https://maps.london.gov.uk/brownfield-site-register,,,51.436846,-0.307803,1.55,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0036,"Richmond Station and above track, The Quadrant",https://maps.london.gov.uk/brownfield-site-register,,,51.463203,-0.300926,1.96,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0037,Platts Eyott,https://maps.london.gov.uk/brownfield-site-register,yes,,51.409666,-0.371558,3.77,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0038,Friars Lane Car Park,https://maps.london.gov.uk/brownfield-site-register,yes,,51.459575,-0.308748,0.15,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0039,"Sainsburys, Manor Road/Lower Richmond Road",https://maps.london.gov.uk/brownfield-site-register,,,51.466822,-0.286985,2.64,222,255,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0040,"Budweiser Stag Brewery, Mortlake",https://maps.london.gov.uk/brownfield-site-register,yes,,51.470158,-0.267983,8.77,522,600,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0041,"Mortlake And Barnes Delivery Office, 2-12 Mortlake High Street, Mortlake",https://maps.london.gov.uk/brownfield-site-register,,,51.46933,-0.266157,0.08,9,10,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0042,"Kew Biothane Plant, Mellis Avenue",https://maps.london.gov.uk/brownfield-site-register,,,51.478495,-0.276596,0.44,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0043,"Telephone Exchange, Upper Richmond Road, East Sheen",https://maps.london.gov.uk/brownfield-site-register,,,51.452128,-0.359944,0.69,9,10,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0044,Barnes Hospital,https://maps.london.gov.uk/brownfield-site-register,yes,,51.467153,-0.256349,1.44,43,50,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0045,"Hampton Traffic Unit, 60-68, Station Road, Hampton",https://maps.london.gov.uk/brownfield-site-register,yes,,51.415014,-0.365544,0.28,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0046,"Hampton Delivery Office, Rosehill, Hampton",https://maps.london.gov.uk/brownfield-site-register,,,51.414538,-0.370105,0.12,9,10,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0047,"Telephone Exchange, High Street, Teddington",https://maps.london.gov.uk/brownfield-site-register,,,51.465838,-0.262273,0.17,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0048,"Teddington Delivery Office, 19 High Street, Teddington",https://maps.london.gov.uk/brownfield-site-register,,,51.427415,-0.332995,0.06,9,10,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0049,"Strathmore Centre, Strathmore Road",https://maps.london.gov.uk/brownfield-site-register,,,51.433179,-0.345086,0.63,26,30,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0050,"Station Yard, Twickenham",https://maps.london.gov.uk/brownfield-site-register,,,51.449431,-0.331344,0.17,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0051,"Telephone Exchange, Garfield Road, Twickenham",https://maps.london.gov.uk/brownfield-site-register,,,51.447883,-0.327428,0.18,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0052,"Police Station, London Road, Twickenham",https://maps.london.gov.uk/brownfield-site-register,,,51.447994,-0.329568,0.23,17,20,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
2017-12-13,local-authority-eng:RIC,RBR/17/0053,Twickenham Riverside (Former Pool Site) and south of King Street,https://maps.london.gov.uk/brownfield-site-register,,,51.445665,-0.328286,1.06,9,10,2017-12-13,,1138436747ffa57619eefc8532fcdcaa8f9090dab0b4f0c46623246ccaf47cdc
