entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-05-21,local-authority-eng:CMD,LBCBLR015,"Bangor Wharf, Georgiana Street",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.540261,-0.136406,0.27,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR045,"46, 47 & 47a Bedford Row London WC1R 4LR",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.518901,-0.115498,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR019,"Land Bounded by 50-57 High Holborn, (including Brownlow House High Holborn House & Caroline House) 18-25 Hand Court, 45-51 Bedford Row & Brownlow Street, London WC1V 6RL",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.518607,-0.115237,0.37,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR095,58 West End Lane London NW6 2NE,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.543656,-0.192256,0.07,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR013,"19-37 Highgate Road, Day Centre, former Lensham House (A&A Storage) 25 and 37 Greenwood Place",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.553155,-0.14386,0.65,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR005,"100 Avenue Road, Swiss Cottage",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.543389,-0.174027,0.42,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR043,"Station House, Lower Ground & Ground Floors, 9-13 Swiss Terrace Belsize Road London NW6 4RR",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.543716,-0.175694,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR024,"Network Building, 95 Tottenham Court Road",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.522234,-0.136642,0.21,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR076,17 & 25-27 Ferdinand Street London NW1 8EU,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.543654,-0.150003,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR082,"Clifford Pugh House, 5-7 Lancaster Grove, NW3 4HE",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.546688,-0.171371,0.1,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR085,1st and 2nd Floors 155 Regent's Park Road London NW1 8BB,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.5438,-0.15319,0.04,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR006,24-58 Royal College Street (Parcel Force Worldwise Depot),https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.53859,-0.134633,1.54,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR035,Utopia Village 7 Chalcot Road London NW1 8LF,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.540315,-0.152614,0.35,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR009,"Land at Goldsmith's House and adjoining land, Cumberland Market Estate, Park Village East/ Augustus St",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.523431,-0.119397,0.01,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR036,The Lion 2 Britannia Street London WC1X 9JE,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.530241,-0.117381,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR046,"Gordon House 6, 1st Floor, Lissenden Gardens London NW5 1LX",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.555976,-0.148852,0.08,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR038,Allgood Plc 297 Euston Road London NW1 3AQ,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.524497,-0.138699,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR026,167-177 Shaftesbury Avenue London WC2H 8JB,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.514873,-0.127499,0.05,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR055,19-21 Great Queen Street London WC2B 5BE,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.515765,-0.121089,0.04,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR084,113 Regents Park Road London NW1 8UR,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.542526,-0.155863,0.04,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR058,16 Rochester Mews London NW1 9JB,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.543732,-0.137136,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR003,Phoenix Place WC1,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.523926,-0.113407,1.12,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR041,32 Jamestown Road London NW1 7BY,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.540392,-0.146396,0.15,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR089,Front of 110 Gloucester Avenue London NW1 8HX,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.541768,-0.154071,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR021,"Arthur Stanley House, 44-50 Tottenham St, W1",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.519981,-0.137313,0.11,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR037,51 Fitzjohn's Avenue London NW3 6PH,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.551014,-0.176504,0.15,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR020,6-17 Tottenham Court Road & others,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.517228,-0.131535,0.26,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR091,Old Postman’s Office 30 Leighton Road London NW5 2QE,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.550511,-0.138487,0.13,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR004,O2 car park,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.547863,-0.184114,1.56,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR096,1A Highgate Road London NW5 1JY,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.55177,-0.14194,0.07,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR039,9-12 New College Parade Finchley Road London NW3 5EX,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.545394,-0.176882,0.05,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR071,140-146 Camden Street London NW1 9PF,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.541325,-0.140104,0.17,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR028,"Tybalds Estate, CIP Scheme, New North Street London WC1N",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.520858,-0.120085,2.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR059,Land at Midland Crescent Finchley Road London NW3 6NA,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.548729,-0.182091,0.16,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR057,Ryland House 24/24a Ryland Road London NW5 3EH,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.547877,-0.146138,0.01,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR030,41 Fortess Road London NW5 1AD,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.553787,-0.140938,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR022,"Land Bound by New Oxford Street, Museum Street and West Central Street",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.516876,-0.125285,0.14,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR032,"100, 100a and 100b Chalk Farm Road London NW1 8EH",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.543034,-0.151076,0.3,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR088,Rear of 110 Gloucester Avenue London NW1 8HX,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.541944,-0.153978,0.04,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR093,152-156 Kentish Town Road London NW1 9QB,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.546582,-0.141343,0.1,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR014,"57-71 Pratt Street, 10-15 Georgiana Street and Royal College Street",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.539388,-0.136872,0.34,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR025,13 St Cross Street London EC1N 8UB,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.520939,-0.106531,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR012,"Westminster Kingsway College, Regents Park Centre, Longford Street, NW1 3HB",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.523431,-0.119397,0.01,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR077,Farringdon Point 29-35 Farringdon Road London EC1M 3JF,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.519936,-0.106249,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR044,Cambridge House 373-375 Euston Road London NW1 3AR,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.523733,-0.142467,0.04,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR016,12-42 Southampton Row & 1-4 Red Lion Square (former Central St Martin College),https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.518832,-0.120186,0.47,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR017,"Kentish Town Police Station, 10A, 12A, 14 Holmes Road",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.549707,-0.142019,0.41,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR050,34A-36 Kilburn High Road London NW6 5UA,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.536957,-0.191616,0.1,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR027,112-116 New Oxford Street London WC1A 1HH,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.51669,-0.129328,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR081,61-65 Charlotte Street London W1T 4PF,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.51976,-0.136458,0.06,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR068,Liddell Industrial Estate 1-33 Liddell Road London NW6 2EW,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.548296,-0.196846,0.58,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR070,Arthur West House 79 Fitzjohn's Avenue London NW3 6PA,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.554247,-0.177878,0.21,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR010,"Middlesex Hospital Annex, Cleveland St WC1",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.520518,-0.138059,0.31,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR002,Euston Station and tracks,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.529234,-0.134979,10.6,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR066,Bartrams Convent Hostel Rowland Hill Street London NW3 2AD,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.552411,-0.166289,0.29,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR049,Hope & Anchor Public House 74 Crowndale Road London NW1 1TP,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.534859,-0.137657,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR052,22 Tower Street London WC2H 9NS,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.513385,-0.127665,0.08,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR047,112-116 New Oxford Street London WC1A 1HH,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.516682,-0.129285,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR065,174-178 Kentish Town Road London NW5 2AG,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.5471,-0.141191,0.06,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR083,"Central Somers Town Covering Land At Polygon Road Open Space, Edith Neville Primary School 174 Ossulston Street And Purchese Street Open Space London NW1",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.532555,-0.130703,2.07,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR078,The Mamelon Tower 149 Grafton Road London NW5 4AY,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.550859,-0.149954,0.02,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR056,1-8 College Yard Kentish Town London NW5 1NX,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.553949,-0.1435,0.06,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR034,17 Goldington Crescent London NW1 1UA,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.535175,-0.13333,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR001,EAP-Camden cutting,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.534072,-0.142925,5.3,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR011,"Land bound by Wren Street, Pakenham Street, Cubit Street, Langton Close",https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.526233,-0.115075,0.49,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR023,Fire Station 20 Highgate Road,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,,,51.523431,-0.119397,0.01,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR080,The Cock Tavern 23 Phoenix Road London NW1 1HB,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.531198,-0.131419,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR073,Marine Ices 4-8a Haverstock Hill & 45-47 Crogsland Road London NW3 2BL,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.5442,-0.152588,0.08,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR007,156 West End Lane NW6 (West End Lane 2),https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.548716,-0.189995,0.6,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR097,Camden Goods Yard Chalk Farm Road NW1 8EH,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.541719,-0.149442,3.26,,,2018-05-21,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
2018-05-21,local-authority-eng:CMD,LBCBLR090,Camden People's Theatre 58 Hampstead Road London NW1 2PY,https://opendata.camden.gov.uk/Environment/Camden-Brownfield-Register-Polygons/wi65-z696/data,yes,,51.526376,-0.138393,0.03,,,2017-12-22,,8c8e11636895827afed2bd458ef0c234a09498a3d36f45e60a91f8726d0dfe66
