entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-18,local-authority-eng:TRF,2370,"Chester House, 1 Boyer Street, Stretford, M16 0RE",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/17/53.462386/-2.2807585,yes,,53.462386,-2.280758,3.28,,,2017-12-18,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2017-12-18,local-authority-eng:TRF,2393,"Meadowside Adult training Centre, Torbay Road, Urmston, M41 9LF",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.445461/-2.3425415,yes,,53.445461,-2.342541,0.48,,,2017-12-18,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2017-12-18,local-authority-eng:TRF,2394,"Former Brentwood School, Timperley, Altrincham, WA14 1SR",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.398286/-2.3435158,yes,,53.398286,-2.343516,0.4,,,2017-12-18,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2018-11-21,local-authority-eng:TRF,2424,"Albert Buildings, 3 Scott Drive, Altrincham, WA15 8AB",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.38564/-2.3368738,yes,,53.38564,-2.336874,0.22,,,2018-11-21,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2018-11-21,local-authority-eng:TRF,2436,"Land to the rear 397 Stockport Road, WA15 7UR",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.398297/-2.3168062,yes,,53.398297,-2.316806,0.02,,,2018-11-21,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2018-11-21,local-authority-eng:TRF,2452,"Brooks Bar Centre, 162-164 Chorlton Road, Old Trafford, M16 7WW",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.459371/-2.2585541,yes,,53.459371,-2.258554,0.07,,,2018-11-21,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2018-11-21,local-authority-eng:TRF,2457,"Former Depot, Bridgewater Road, Altrincham, WA14 1LZ",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.399149/-2.3468765,yes,,53.399149,-2.346877,0.12,,,2018-11-21,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2018-11-21,local-authority-eng:TRF,2463,"62 Talbot Road, Stretford, M16 0PN",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.460747/-2.2821484,yes,,53.460747,-2.282148,0.06,,,2018-11-21,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2018-11-21,local-authority-eng:TRF,2465,"119 Higher Road, Urmston, M41 9BD",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.448717/-2.3448413,yes,,53.448717,-2.344841,0.11,,,2018-11-21,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2018-11-21,local-authority-eng:TRF,2472,"Circle Court, Stretford, M32 9QJ",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/17/53.456386/-2.337976,yes,,53.456386,-2.337976,4.41,,,2018-11-21,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2018-11-21,local-authority-eng:TRF,2492,"27-35A Regent Road, Altrincham, WA14 1RX",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.386168/-2.3531608,yes,,53.386168,-2.353161,0.03,,,2018-11-21,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2018-11-21,local-authority-eng:TRF,2521,"Library, 405 Stockport Road and Car Park on Baker Street, Timperley, WA15 7XR",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.398597/-2.3155151,yes,,53.398597,-2.315515,0.46,,,2018-11-21,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2017-12-18,local-authority-eng:TRF,1601-01,"Site of Former MKM House, Warwick Road, Stretford, M16 0XX",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.460349/-2.2870858,yes,,53.460349,-2.287086,0.11,,,2017-12-18,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2017-12-18,local-authority-eng:TRF,1601-03,"City Point, 701 Chester road, Stretford, M32 0RW",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.460849/-2.2881435,yes,,53.460849,-2.288143,0.15,,,2017-12-18,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
2017-12-18,local-authority-eng:TRF,1934-2,"Land off Bold Street, Old Trafford, M15 5PW",https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/17/53.461941/-2.2548194,yes,,53.461941,-2.254819,3.28,,,2017-12-18,,76c25c1c6cdb4d44f817a79558d4eb2301169c204aafa431df7f18168e7605bb
