entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-11-30,local-authority-eng:TUN,BFR_0028,Land at the Rifle Range Warwick Park Royal Tunbridge WellsKent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.121003,0.271262,0.99,24,24,2017-11-30,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2017-11-30,local-authority-eng:TUN,BFR_0029,Lifestyle Motor Europe Langton Road Royal Tunbridge Wells,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.13044,0.245511,0.32,15,15,2017-11-30,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2017-12-04,local-authority-eng:TUN,BFR_0030,Former Gas Works Sandhurst Road Royal Tunbridge Wells TN2 3TQ,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.147634,0.277646,1.78,170,170,2017-12-04,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2017-12-04,local-authority-eng:TUN,BFR_0031,Land at Goods Station Road Royal Tunbridge Wells TN1 2BT,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.136553,0.265664,0.17,47,47,2017-12-04,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2017-12-04,local-authority-eng:TUN,BFR_0033,Land at Medway Road Royal Tunbridge Wells TN1 2EZ,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.140381,0.270469,0.25,20,20,2017-12-04,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2017-12-04,local-authority-eng:TUN,BFR_0034,123-125 Silverdale Road Royal Tunbridge Wells TN4 9HX,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.146729,0.271038,0.23,18,18,2017-12-04,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2017-12-04,local-authority-eng:TUN,BFR_0035,Lifestyle Ford 3 Mount EphraimRoyal Tunbridge Wells TN4 8AG,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.136714,0.261526,0.45,30,30,2017-12-04,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2017-12-04,local-authority-eng:TUN,BFR_0036,Land at Yew Tree Road (Southborough Library) TN4 0BB,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.154473,0.260793,0.12,10,10,2017-12-04,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2017-12-04,local-authority-eng:TUN,BFR_0037,Police Station Wheatfield Drive Cranbrook TN17 3LT,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.095921,0.527081,0.2,7,7,2017-12-04,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2017-12-06,local-authority-eng:TUN,BFR_0039,Charles Trent Ltd Willow Lane Paddock Wood,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.172624,0.418036,1.1,6,6,2017-12-06,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2018-11-20,local-authority-eng:TUN,BFR_0041,The Velo House 5 St Johns Road Royal Tunbridge Wells Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.137663,0.261287,0.049023,8,8,2018-11-20,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2018-11-20,local-authority-eng:TUN,BFR_0043,Kenwood House 1 Upper Grosvenor Road Royal Tunbridge Wells Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.136144,0.263142,0.100066,14,14,2018-11-20,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2018-11-20,local-authority-eng:TUN,BFR_0044,Lonsdale Gate Lonsdale Gardens Royal Tunbridge Wells Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.130901,0.262629,0.141384,15,15,2018-11-20,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2018-11-20,local-authority-eng:TUN,BFR_0045,Site Of 141 And 151 London Road Southborough Tunbridge Wells Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.15565,0.26035,0.21,17,17,2018-11-20,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2018-11-20,local-authority-eng:TUN,BFR_0047,40 Broadwater Down Royal Tunbridge Wells Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.11608,0.247687,0.236661,5,5,2018-11-20,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2018-12-12,local-authority-eng:TUN,BFR_0048,RTA Joinery rear of 5 Birling Road Tunbridge Wells Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.118385,0.261088,0.22,9,9,2018-12-12,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2018-12-12,local-authority-eng:TUN,BFR_0049,Bus Depot 36-40 St Johns Road Tunbridge Wels Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.138679,0.262251,0.54,89,89,2018-12-12,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0050,Hurstway Construction Co Ltd Hartley Road Cranbrook Kent TN17 3QX,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.088192,0.515964,0.66261,7,7,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0051,24 Church Road Royal Tunbridge Wells Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.132546,0.260351,0.069559,6,6,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0052,Speeds Farm Farnham Lane Langton Green Tunbridge Wells Kent TN3 0JT,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.134941,0.214639,0.750819,8,8,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0053,Broadwater House 46 Broadwater Down Royal Tunbridge Wells Kent TN2 5PE,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.116831,0.243737,0.371052,9,9,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0054,First Church Of Christ Scientist Linden Park Road Royal Tunbridge Wells Kent TN2 5QL,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.125068,0.257341,0.060665,9,9,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0055,"High Brooms Working Mens Club & Institute High Brooms Road Southborough Royal Tunbridge Wells Kent, TN4 9BE",https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.149116,0.275917,0.155718,9,9,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0056,Auto Bavaria North Side North Farm Road Royal Tunbridge Wells Kent TN2 3DH,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.150712,0.278012,0.061827,9,9,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0057,Calverley House 55 Calverley Road Royal Tunbridge Wells TN1 2TU,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.133825,0.266788,0.21662,9,9,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0058,Multi Storey Car Park Garden Street Royal Tunbridge Wells Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.134313,0.267556,0.097857,18,18,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0059,Sturgeons 32-34 Henwood Green Road Pembury Tunbridge Wells Kent TN2 4LG,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.141942,0.330993,0.458543,19,19,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0060,Brook House Cranbrook Road Hawkhurst Cranbrook Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.051371,0.507589,0.667662,25,25,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0061,Calverley House 55 Calverley Road Royal Tunbridge Wells Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.133825,0.266788,0.21662,85,85,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
2019-12-13,local-authority-eng:TUN,BFR_0062,Crystal Palace Inn 69 Camden Road RTW,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,51.135628,0.268392,0.042128,5,5,2019-12-13,,faaae98e97284002454767f26a5eb0ec6fc3bb9ab3d41d48f1c19652a099000f
