entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-06,local-authority-eng:DEB,SHLAA344,"Land at RBS, Matlock",http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA344_-_RBS_Snitterton_Road.pdf,yes,not owned by a public authority,not permissioned,,,53.137498,-1.555966,0.35,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA384,"Former Permante Works, West of Cawdor Quarry",http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA384_-_Land_at_Permanite.pdf,yes,not owned by a public authority,pending decision,,,53.142746,-1.575422,1.75,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA432,Ladygrove Mill,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA432_-_Ladygrove_Mill.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.16246,-1.572594,0.88,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA435,Land at Halldale Quarry,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA435_-_Halldale_Quarry.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,53.136655,-1.567855,15.66,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA473,Land at Middlepeak Quarry,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA473_-_Middlepeak_Quarry.pdf,yes,not owned by a public authority,not permissioned,,,53.087342,-1.580054,61.51,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA478,Whitelea Nursery,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA478_-_Whitelea_Nursery_Tansley.pdf,yes,not owned by a public authority,pending decision,,,53.137616,-1.516215,1.04,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA49,Land at Cawdor Quarry,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA49_-_Cawdor_Quarry.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.140532,-1.569516,26.6,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA500,"Land at Ashbourne Airfield, Phase 1",http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA266_-_Ashbourne_Airfield_Phase_1.pdf,yes,not owned by a public authority,permissioned,outline planning permission,,53.009065,-1.702467,17.87,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA52,Riber Castle,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA52_-_Riber_Castle.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.126654,-1.540988,2.9,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA530,Highfield House,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA530_-_Highfield_House.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.019158,-1.61588,0.39,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA560,"Stafford House, Derby Road",http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA560_-_Stafford_House.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.070325,-1.575233,0.65,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA572,"Mushroom Farm, Rodsley Lane",http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA572_-_Mushroom_Farm.pdf,yes,not owned by a public authority,permissioned,full planning permission,,52.960449,-1.717555,0.62,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA583,"Dove Service Station, Mayfield Road",http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA583_-_Dove_Service_Station.pdf,yes,not owned by a public authority,pending decision,,,53.012365,-1.740315,1.09,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA584,"Dairy House, Luke Lane",http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA584_-_Dairy_House.pdf,yes,not owned by a public authority,pending decision,,,52.971202,-1.622192,0.55,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA7,"The Mount, 4 North Avenue",http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA7_-_The_Mount.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.019714,-1.733095,0.32,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA70,Land at Porter Lane,http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA70_-_Porter_Lane.pdf,yes,not owned by a public authority,permissioned,reserved matters approval,,53.094979,-1.58055,2.47,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA80,"Tansley Wood Mills, Lumsdale Road",http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA80_-_Tansley_Wood_Mills.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.136632,-1.53197,3.52,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
2017-12-06,local-authority-eng:DEB,SHLAA83,"Chequers Farm, Millers Green",http://www.derbyshiredales.gov.uk/images/documents/B/Brownfield_Land_Register_Part_One_SHLAA83_-_Chequers_Farm.pdf,yes,not owned by a public authority,permissioned,full planning permission,,53.073163,-1.577271,0.27,,,2017-12-06,,db3cf1c85effe6e0a4b87502581d21c46e79e3b6d1ed5074bc0469963be46df7
